#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"大門の開閉担当者は
副所長の許可証を必ず携帯ください","Those responsible for the main gate's 
operation must always have the 
Deputy Director's authorization on hand.",ui\00_message\examine_message\stage\stage_examine_st0411.gmd,\stage\st0411\st0411.arc,st0411.arc,42
0,,"テルはワインづくりが盛んだったとか
近年はやや活力に陰りがあるようですが――","Tel was known for its thriving wine production.
However, in recent years,
there's been a decline in its vitality.",ui\00_message\pawn\talk\stage\feature0001\persona01.gmd,\pw_talk\pt_feature0001_persona01.arc,pt_feature0001_persona01.arc,3
0,,"南はミスリウ、西はブリア、東はダウに
北はバートランド――
ハイデルはレスタニアの地理的中心でもあります","South to Mysree, West to Breya,
East to Dowe North to Betland--
Hidell is also the geographic center of Lestania.",ui\00_message\pawn\talk\stage\feature0001\persona01.gmd,\pw_talk\pt_feature0001_persona01.arc,pt_feature0001_persona01.arc,4
0,,"ハイデル平原は、一番落ち着きます
白竜さまのお膝元ですし――","The Hidell Plains is the most peaceful place 
in the White Dragon's domain—",ui\00_message\pawn\talk\stage\feature0001\persona02.gmd,\pw_talk\pt_feature0001_persona02.arc,pt_feature0001_persona02.arc,0
0,,"ハイデルにこれ以上オークが
侵入してきたら、大変です――","If any more orcs invade Hidell,
we'll be in trouble--",ui\00_message\pawn\talk\stage\feature0001\persona02.gmd,\pw_talk\pt_feature0001_persona02.arc,pt_feature0001_persona02.arc,1
0,,"ハーブは薬の材料になります
見つけたら多めに採っておいた方が――","Herbs can be used as ingredients for medicine. 
It's better to gather them in abundance 
when you find them--",ui\00_message\pawn\talk\stage\feature0001\persona02.gmd,\pw_talk\pt_feature0001_persona02.arc,pt_feature0001_persona02.arc,2
0,,"なるべく街道沿いを歩きましょう
少しでも安全なところを","Keep along the main road as much as possible.
Even if it's just barely so, it's the safest place.",ui\00_message\pawn\talk\stage\feature0001\persona02.gmd,\pw_talk\pt_feature0001_persona02.arc,pt_feature0001_persona02.arc,3
0,,"テルに寄ったら、またアルフレドさんに
ご挨拶しておかないと――","If you're going to Tel, 
you should greet Ser Alfred again.",ui\00_message\pawn\talk\stage\feature0001\persona02.gmd,\pw_talk\pt_feature0001_persona02.arc,pt_feature0001_persona02.arc,4
0,,"ハイデルは我々ポーンにとっても
もっとも縁深き場所
なにせ、我がマスターとの契約の地ですから！","Hidell is the most deeply connected 
place for us Pawns. After all, 
it is the land of our contract with our Master!",ui\00_message\pawn\talk\stage\feature0001\persona03.gmd,\pw_talk\pt_feature0001_persona03.arc,pt_feature0001_persona03.arc,0
0,,"おのれ！　オークが少なからず
侵入しているようです
どこから入り込んだのでしょう","Damn them!
It seems that a significant number
of orcs have infiltrated the castle.
Where could they have possibly come from?",ui\00_message\pawn\talk\stage\feature0001\persona03.gmd,\pw_talk\pt_feature0001_persona03.arc,pt_feature0001_persona03.arc,1
0,,"ハーブを見かけたらありったけ
摘んでおきましょう！
神殿に戻ったら私が薬にしますので！","If you see any herbs, pick as many as you can!
I will make them into medicine 
when we get back to the temple!",ui\00_message\pawn\talk\stage\feature0001\persona03.gmd,\pw_talk\pt_feature0001_persona03.arc,pt_feature0001_persona03.arc,2
0,,"比較的穏やかなハイデルでも
時に大型の魔物が現れます
気は抜けませんね！","Even in relatively calm Hidell,
sometimes large enemies appear.
Can't let our guard down, huh!",ui\00_message\pawn\talk\stage\feature0001\persona03.gmd,\pw_talk\pt_feature0001_persona03.arc,pt_feature0001_persona03.arc,3
0,,"ブリアやミスリウへは十分徒歩でいけますよ
もちろん、マスターとなら地の果てまでも！","You can easily walk to Breya and Mysree.
Of course, with the Arisen, 
even to the ends of the earth!",ui\00_message\pawn\talk\stage\feature0001\persona03.gmd,\pw_talk\pt_feature0001_persona03.arc,pt_feature0001_persona03.arc,4
0,,"ここハイデル平原は、レスタニアの中心に
位置する地
地理的重要は、もちろん随一","The Hidell Plains, 
located in the center of Lestania, 
is a geographically important land, 
of course, unparalleled in its significance.",ui\00_message\pawn\talk\stage\feature0001\persona04.gmd,\pw_talk\pt_feature0001_persona04.arc,pt_feature0001_persona04.arc,0
0,,"白竜神殿と南のテルを足場に
探索するのが効果的
ボードクエストや民の依頼も、それぞれ異なる","It is effective to explore the White Dragon 
Temple and the southern Tel as a foothold. 
Board quests and the requests 
of the people are also different.",ui\00_message\pawn\talk\stage\feature0001\persona04.gmd,\pw_talk\pt_feature0001_persona04.arc,pt_feature0001_persona04.arc,1
0,,"ハーブ類は体力回復の薬の原料に
キノコ類はスタミナ剤の原料に、それぞれ有用
可能な限り大量入手を","Herbs are used as ingredients for healing potions.
Mushrooms are used as ingredients 
for stamina potions.
Obtain them in large quantities if possible.",ui\00_message\pawn\talk\stage\feature0001\persona04.gmd,\pw_talk\pt_feature0001_persona04.arc,pt_feature0001_persona04.arc,2
0,,"ハイデルへのオーク侵入は、大きな脅威
民、神殿双方にとって、グリッテン砦の防備が要","The orc invasion of Hidell is a major threat
to both the people and the temple,
making the defense of Fort Gritten essential.",ui\00_message\pawn\talk\stage\feature0001\persona04.gmd,\pw_talk\pt_feature0001_persona04.arc,pt_feature0001_persona04.arc,3
0,,"西へ行けば海岸部、南部へ行けば森林地帯
そして東へ行けば渓谷に隣接する
どこへ行くかは主の判断と力量次第","If you go west, you'll reach the coast, 
if you go south, you'll reach the forested area. 
And if you go east, you'll be next to a valley. 
Where to go depends on the judgment and 
the ability of Master.",ui\00_message\pawn\talk\stage\feature0001\persona04.gmd,\pw_talk\pt_feature0001_persona04.arc,pt_feature0001_persona04.arc,4
0,,"おぉ、麗しきハイデル平原――
それは偉大なる白竜神の座にして
我らが覚者殿の始まりの地――","Oh, the beautiful Hidell Plains—
It is the seat of the mighty Divine White Dragon,
and the sacred land where our 
Master Arisen first began—",ui\00_message\pawn\talk\stage\feature0001\persona05.gmd,\pw_talk\pt_feature0001_persona05.arc,pt_feature0001_persona05.arc,0
0,,"レスタニアハーブは体力回復効果があるハーブです
ベビーハーブはその新芽ですが、兎が多い場所では
食べられて、なかなか育たないようですね","Lestania Herb is a herb that has healing effects. 
Baby Herb is its new sprout, 
but it seems that in places with many rabbits, 
it gets eaten and doesn't grow easily.",ui\00_message\pawn\talk\stage\feature0001\persona05.gmd,\pw_talk\pt_feature0001_persona05.arc,pt_feature0001_persona05.arc,1
0,,"ハイデル平原の僻地には、どこからか
入り込んだ無粋なオークもいるとのこと
まったく不愉快ですね","In the remote corners of the Hidell Plains, 
there are also rude orcs that have
somehow made their way in. 
It's truly unpleasant!",ui\00_message\pawn\talk\stage\feature0001\persona05.gmd,\pw_talk\pt_feature0001_persona05.arc,pt_feature0001_persona05.arc,2
0,,"さて、どの地へ向かうも覚者殿の心のままに――
ハイデルは各地へ続く岐路なれば","Now, to which land shall we go,
according to the heart of Master Arisen? 
Hidell is a crossroads leading to various lands.",ui\00_message\pawn\talk\stage\feature0001\persona05.gmd,\pw_talk\pt_feature0001_persona05.arc,pt_feature0001_persona05.arc,3
0,,"テルに立ち寄る際には、アルフレド殿にも
面会しておきましょう
支援が受けられるかもしれません","When you go to Tel, let's also visit Ser Alfred. 
You might be able to receive support.",ui\00_message\pawn\talk\stage\feature0001\persona05.gmd,\pw_talk\pt_feature0001_persona05.arc,pt_feature0001_persona05.arc,4
0,,"ハイデル平原って、大陸のほぼ真ん中に
あるらしいですね
さすがは中心地です！","The Hidell Plains are said to be located
in the middle of the continent. 
Truly a central hub!",ui\00_message\pawn\talk\stage\feature0001\persona06.gmd,\pw_talk\pt_feature0001_persona06.arc,pt_feature0001_persona06.arc,0
0,,"オークを見つけたらやっつけておきましょう！
ぼく達が留守の間に神殿が襲われたら
大変です","If you find an orc, let's defeat it!
It would be disastrous if the Temple
were attacked while we are away.",ui\00_message\pawn\talk\stage\feature0001\persona06.gmd,\pw_talk\pt_feature0001_persona06.arc,pt_feature0001_persona06.arc,1
0,,"ハーブ、たくさん摘んでいきませんか？
ぼく、まとめて癒しの薬を作りますから！","Why don't we pick a bunch of herbs?
I'll make a supply of healing medicine!",ui\00_message\pawn\talk\stage\feature0001\persona06.gmd,\pw_talk\pt_feature0001_persona06.arc,pt_feature0001_persona06.arc,2
0,,"道中見かけたら、廃屋や井戸にも
入ってみませんかぁ？
思わぬ発見があるかもしれませんし","If you happen to come across it on the road, 
why not enter abandoned houses or wells? 
You might have unexpected discoveries.",ui\00_message\pawn\talk\stage\feature0001\persona06.gmd,\pw_talk\pt_feature0001_persona06.arc,pt_feature0001_persona06.arc,3
0,,"ハイデルにもたまに、サイクロプスとか
大きな魔物が出るみたいですね
どこからやって来るんだろう","Sometimes in Hidell,
large monsters like Cyclops appear. 
I wonder where they come from.",ui\00_message\pawn\talk\stage\feature0001\persona06.gmd,\pw_talk\pt_feature0001_persona06.arc,pt_feature0001_persona06.arc,4
0,,"白竜神殿とハイデルは、何があっても
死守しなきゃなりませんね
ま、覚者さまがたも騎士団もいるんだ
さすがにどうにかなるこたぁないでしょうが","The White Dragon Temple and Hidell
must be protected at all costs. 
Well, both the Arisen and the Knights are here, 
so we should be able to handle anything 
that comes our way.",ui\00_message\pawn\talk\stage\feature0001\persona07.gmd,\pw_talk\pt_feature0001_persona07.arc,pt_feature0001_persona07.arc,0
0,,"オークの野郎ども、ハイデルにまで
来やがるたぁいい度胸ですね
見かけたら叩き返してやりましょう","Those Orc bastards, coming all the way to Hidell. 
What nerve they have. If you see them,
let's fight back and give them a taste
of their own medicine.",ui\00_message\pawn\talk\stage\feature0001\persona07.gmd,\pw_talk\pt_feature0001_persona07.arc,pt_feature0001_persona07.arc,1
0,,"そうだ、調合に使えそうな葉っぱは
持ち帰る方がいいですぜ
癒しの薬は、多いに越したこたぁありません","It's true, it's better to take home leaves
that seem useful for concoctions.
Having plenty of Healing Potions
is definitely a good thing.",ui\00_message\pawn\talk\stage\feature0001\persona07.gmd,\pw_talk\pt_feature0001_persona07.arc,pt_feature0001_persona07.arc,2
0,,"ハイデルは、なんだかんだで好きですぜ
なんたって俺らポーンにとって
第二の故郷みたいなモンですから","I actually like Hidell, no matter what.
After all, it's like a second home for us Pawns.",ui\00_message\pawn\talk\stage\feature0001\persona07.gmd,\pw_talk\pt_feature0001_persona07.arc,pt_feature0001_persona07.arc,3
0,,"海岸方面へ向かうも、森へ向かうも、
はたまた地下墓地へ向かうも――
どこへなりともお供しますぜ","Whether you're headed for the coast,
the woods, or the catacombs...
We'll be with you wherever you go!",ui\00_message\pawn\talk\stage\feature0001\persona07.gmd,\pw_talk\pt_feature0001_persona07.arc,pt_feature0001_persona07.arc,4
0,,"白竜神殿レーゼにグリッテン砦――
マスターたち覚者さまが守る二大拠点が
あるんですもの
ハイデルの平和はきっと守れます","The White Dragon Temple and Fort Gritten...
The two major bases for the Masters to protect.
I am sure that we can keep the peace in Hidell.",ui\00_message\pawn\talk\stage\feature0001\persona08.gmd,\pw_talk\pt_feature0001_persona08.arc,pt_feature0001_persona08.arc,0
0,,"北の地からオーク達はやってくるみたい
砦や関所があるのに、一体どこから
潜り込むのかしら","It seems that the Orcs are coming from the north.
Even though there are forts and checkpoints,
I wonder where they are sneaking in from.",ui\00_message\pawn\talk\stage\feature0001\persona08.gmd,\pw_talk\pt_feature0001_persona08.arc,pt_feature0001_persona08.arc,1
0,,"ハーブの群生地は覚えておいた
ほうがいいですよ
お薬の調合に、何かと入用ですから","It's a good idea to remember where herbs grow, 
you'll need them to prepare your medicines.",ui\00_message\pawn\talk\stage\feature0001\persona08.gmd,\pw_talk\pt_feature0001_persona08.arc,pt_feature0001_persona08.arc,2
0,,"ゴブリンや野盗たちがいなければ
テルやローテスとの往来も
もっと安全になるはずなのに――嫌ね","If there were no goblins or bandits,
traveling between Tel and Rotes
would surely be safer... How irksome.",ui\00_message\pawn\talk\stage\feature0001\persona08.gmd,\pw_talk\pt_feature0001_persona08.arc,pt_feature0001_persona08.arc,3
0,,"――うふふ。ねぇマスター
今日はこのあたりの探索ですか？
それとも、海辺か森、山へ行きます？","Hehe. Hey, Master. 
Are we going to explore around here today? 
Or perhaps we'll see the seaside,
the forest, or the mountains?",ui\00_message\pawn\talk\stage\feature0001\persona08.gmd,\pw_talk\pt_feature0001_persona08.arc,pt_feature0001_persona08.arc,4
0,,"白い浜に青い海――
潮風もなかなか心地いいですね","White beach and blue seas...
The sea breeze is quite pleasant too!",ui\00_message\pawn\talk\stage\feature0002\persona01.gmd,\pw_talk\pt_feature0002_persona01.arc,pt_feature0002_persona01.arc,0
0,,"浜辺には意外な漂流物が
流れ着くことがあるようです",Unexpected driftwood can wash ashore on the beach.,ui\00_message\pawn\talk\stage\feature0002\persona01.gmd,\pw_talk\pt_feature0002_persona01.arc,pt_feature0002_persona01.arc,1
0,,"ブリアでは貝殻やさまざまな砂が
入手できます
見つけたら拾っておきましょう","In Breya, you can find shells
and various types of sand. 
If you find them, be sure to collect them.",ui\00_message\pawn\talk\stage\feature0002\persona01.gmd,\pw_talk\pt_feature0002_persona01.arc,pt_feature0002_persona01.arc,2
0,,"ローテスは穏やかな村ですね
波の音ものどかで落ち着きます","Rotes is a peaceful village.
The sound of the waves is peaceful and relaxing.",ui\00_message\pawn\talk\stage\feature0002\persona01.gmd,\pw_talk\pt_feature0002_persona01.arc,pt_feature0002_persona01.arc,3
0,,"この辺りはハイデルに比べると
やや暖かいですね",This area is slightly warmer than Hidell.,ui\00_message\pawn\talk\stage\feature0002\persona01.gmd,\pw_talk\pt_feature0002_persona01.arc,pt_feature0002_persona01.arc,4
0,,"海、きれいですね
明るくって見晴らしもよくて","The ocean, it's beautiful.
It's bright and has a great view.",ui\00_message\pawn\talk\stage\feature0002\persona02.gmd,\pw_talk\pt_feature0002_persona02.arc,pt_feature0002_persona02.arc,0
0,,"少しだけ風がねばった感じがします
潮のせいでしょうか","It feels like the wind has become a bit sticky.
Could it be because of the tide?",ui\00_message\pawn\talk\stage\feature0002\persona02.gmd,\pw_talk\pt_feature0002_persona02.arc,pt_feature0002_persona02.arc,1
0,,"あの――、浜には漂流船とか
流れ着いたりもするそうです
どこから来るんでしょう","You know... They say that on the beach,
there are drifting ships and such, washed ashore.
I wonder where they come from?",ui\00_message\pawn\talk\stage\feature0002\persona02.gmd,\pw_talk\pt_feature0002_persona02.arc,pt_feature0002_persona02.arc,2
0,,"貝殻や羽根がたくさんありそうです
――ちょっとした小物を作れるかも","There seem to be many shells and feathers.
... I might be able to make some small accessories.",ui\00_message\pawn\talk\stage\feature0002\persona02.gmd,\pw_talk\pt_feature0002_persona02.arc,pt_feature0002_persona02.arc,3
0,,"ローテスから離れた南の浜辺は
危ない所みたいです――","The beach south of Rotes
appears to be full of dangers.",ui\00_message\pawn\talk\stage\feature0002\persona02.gmd,\pw_talk\pt_feature0002_persona02.arc,pt_feature0002_persona02.arc,4
0,,"うおおお！　海はいつ見ても広いですね！
なぜか心湧きたちます！","Wow! The sea is always so vast!
For some reason, it fills me with excitement!",ui\00_message\pawn\talk\stage\feature0002\persona03.gmd,\pw_talk\pt_feature0002_persona03.arc,pt_feature0002_persona03.arc,0
0,,"ローテスに近い北の浜辺と
谷を隔てた南の浜辺は敵もかなり違うとか
海岸沿いを探検しましょう！","The northern beaches near Rotes
and the southern beaches across the valley
have very different enemies.
Let's explore along the coast!",ui\00_message\pawn\talk\stage\feature0002\persona03.gmd,\pw_talk\pt_feature0002_persona03.arc,pt_feature0002_persona03.arc,1
0,,"たまに漂流船や魔物の死体が
浜辺に流れ着くそうです
何か使えるものが見つかるかもしれませんよ！","Sometimes drifting ships and the corpses
of monsters wash up on the beach. 
You might find something useful!",ui\00_message\pawn\talk\stage\feature0002\persona03.gmd,\pw_talk\pt_feature0002_persona03.arc,pt_feature0002_persona03.arc,2
0,,"ブリアの灯台上は見晴らしが良さそうです
落下注意ですが――！！","The view is very nice from the top
of the lighthouse in Breya.
Watch the heights, though!!",ui\00_message\pawn\talk\stage\feature0002\persona03.gmd,\pw_talk\pt_feature0002_persona03.arc,pt_feature0002_persona03.arc,3
0,,"岸壁付近はハ―ピーがよく群れていますね
フンが降ってこないとよいのですがっ――！","Seems Harpies gather near the cliffs.
I hope their droppings don't come
raining down on us!",ui\00_message\pawn\talk\stage\feature0002\persona03.gmd,\pw_talk\pt_feature0002_persona03.arc,pt_feature0002_persona03.arc,4
0,,"海岸は植生、魔物の種類とも平原とは異なる
特に多いのはハ―ピー、
そしてリザードマンなど水棲型","The coast has different vegetation
and types of enemies compared to the plains. 
Especially abundant are Harpies, 
and aquatic types like Saurians.",ui\00_message\pawn\talk\stage\feature0002\persona04.gmd,\pw_talk\pt_feature0002_persona04.arc,pt_feature0002_persona04.arc,0
0,,"ブリア海岸南部は北部とは異なり
危険度が高い
水竜の目撃例も、多々","The southern part of Breya Coast
is different from the northern part. 
The danger level is high, with numerous
sightings of water dragons.",ui\00_message\pawn\talk\stage\feature0002\persona04.gmd,\pw_talk\pt_feature0002_persona04.arc,pt_feature0002_persona04.arc,1
0,,漂流船の発見時は、速やかに検分を,"When a drifting ship is found, 
inspect it immediately.",ui\00_message\pawn\talk\stage\feature0002\persona04.gmd,\pw_talk\pt_feature0002_persona04.arc,pt_feature0002_persona04.arc,2
0,,波音は、精神衛生にも効果的――,The steady sound of waves is good for the soul...,ui\00_message\pawn\talk\stage\feature0002\persona04.gmd,\pw_talk\pt_feature0002_persona04.arc,pt_feature0002_persona04.arc,3
0,,"海岸部の情報収集であれば、
ローテスへの立ち寄りを勧める","If it's information gathering along the coast,
I recommend making a stop at Rotes.",ui\00_message\pawn\talk\stage\feature0002\persona04.gmd,\pw_talk\pt_feature0002_persona04.arc,pt_feature0002_persona04.arc,4
0,,"青き海原、揺れるさざ波――
ふ――、アンダーウェア一枚で
浜辺を駆けるも一興かと","The vast expanse of the azure sea, 
its waves gently lapping against the shore... 
Ah, to run along the beach clad only in my 
undergarments, what a delightful prospect!",ui\00_message\pawn\talk\stage\feature0002\persona05.gmd,\pw_talk\pt_feature0002_persona05.arc,pt_feature0002_persona05.arc,0
0,,"ブリアと言えば、ハ―ピー達が有名ですが
しかし彼女らの子守歌で
居眠りしたくはありませんね","Breya is indeed famous for its Harpies,
but I wouldn't want to doze off to their lullaby.",ui\00_message\pawn\talk\stage\feature0002\persona05.gmd,\pw_talk\pt_feature0002_persona05.arc,pt_feature0002_persona05.arc,1
0,,"時おり流れ来る小竜の亡骸や
船の残骸を調べれば、役に立つものが
見つかるかもしれません","Occasionally, the remains of small dragons
and shipwrecks drift ashore. 
Examining these remnants might yield
valuable insights or items of use.",ui\00_message\pawn\talk\stage\feature0002\persona05.gmd,\pw_talk\pt_feature0002_persona05.arc,pt_feature0002_persona05.arc,2
0,,"ローテスから灯台までを往復すれば
結構な運動量になりそうです","If you go from Rotes to the lighthouse
and back it's going to be quite a workout!",ui\00_message\pawn\talk\stage\feature0002\persona05.gmd,\pw_talk\pt_feature0002_persona05.arc,pt_feature0002_persona05.arc,3
0,,"一般的な貝類や砂の調達に
まさにこの辺りはうってつけかと","For the procurement of common shells and sand, 
this area serves that purpose perfectly.",ui\00_message\pawn\talk\stage\feature0002\persona05.gmd,\pw_talk\pt_feature0002_persona05.arc,pt_feature0002_persona05.arc,4
0,,"覚者さま、海は広いですね！！
思いっきり泳いだら気持ちいいだろうなぁ
――ヒュージブルさえいなければ","Master Arisen, the sea is vast, isn't it!!
It must feel great to swim to your heart's content...
If only the Brine weren't there.",ui\00_message\pawn\talk\stage\feature0002\persona06.gmd,\pw_talk\pt_feature0002_persona06.arc,pt_feature0002_persona06.arc,0
0,,"浜辺をぐるっと歩いてみませんか？
裏の浜とか、面白そうな場所も
あるんじゃないでしょうか","Why don't you take a stroll around the beach? 
There might be interesting places, 
like a hidden beach, don't you think?",ui\00_message\pawn\talk\stage\feature0002\persona06.gmd,\pw_talk\pt_feature0002_persona06.arc,pt_feature0002_persona06.arc,1
0,,"船が漂流してたら見に行ってみましょうよ！
お宝を積んでるかもしれませんよ","If a boat drifted ashore, let's go take a look!
You never know, it might be loaded with treasure.",ui\00_message\pawn\talk\stage\feature0002\persona06.gmd,\pw_talk\pt_feature0002_persona06.arc,pt_feature0002_persona06.arc,2
0,,"貝殻や砂山を漁るの、楽しいですね！
すごく海にきたーっていう感じがします","Collecting shells and building sand castles is fun!
It really gives you the feeling of being seaside.",ui\00_message\pawn\talk\stage\feature0002\persona06.gmd,\pw_talk\pt_feature0002_persona06.arc,pt_feature0002_persona06.arc,3
0,,"ブリア海岸はいいところですね！
こののんびりした感じ、好きだなぁ","The Breya Coast is a nice place!
I love this laid-back feeling.",ui\00_message\pawn\talk\stage\feature0002\persona06.gmd,\pw_talk\pt_feature0002_persona06.arc,pt_feature0002_persona06.arc,4
0,,"海はやっぱいいモンですね
小せぇ不安とか、どうでもよくなりますよ","The ocean is a great place to be.
All those little worries become irrelevant.",ui\00_message\pawn\talk\stage\feature0002\persona07.gmd,\pw_talk\pt_feature0002_persona07.arc,pt_feature0002_persona07.arc,0
0,,"灯台の上までいってみちゃどうです
結構遠くまで見渡せそうですぜ","How about going up to the top of the lighthouse?
You can see quite far from there.",ui\00_message\pawn\talk\stage\feature0002\persona07.gmd,\pw_talk\pt_feature0002_persona07.arc,pt_feature0002_persona07.arc,1
0,,"漂流船ってなぁ、どこから流れて
くるんでしょうね
港洞の洋撃船でもねぇようですし","Where do you think those drifting ships come from?
It doesn't seem like they're like the 
Western Expedition ships in Cave Harbor.",ui\00_message\pawn\talk\stage\feature0002\persona07.gmd,\pw_talk\pt_feature0002_persona07.arc,pt_feature0002_persona07.arc,2
0,,"海岸は見通しがききますねぇ
谷以外はそれほど視界を遮るモンも
ありませんし","The coast has very good visibility.
Except for the valley, there isn't much
to obstruct the field of vision.",ui\00_message\pawn\talk\stage\feature0002\persona07.gmd,\pw_talk\pt_feature0002_persona07.arc,pt_feature0002_persona07.arc,3
0,,"南の浜はリンドブルムやら
厄介なヤツも出るようです
ローテス側たぁえらい差ですねぇ","On the southern beach, 
there are troublesome creatures like Lindwurms. 
The difference on the Rotes' side
is quite significant.",ui\00_message\pawn\talk\stage\feature0002\persona07.gmd,\pw_talk\pt_feature0002_persona07.arc,pt_feature0002_persona07.arc,4
0,,"ブリアの浜辺をマスターと並んで歩くのって
なんだか素敵――ふふ","Walking alongside Master on Breya's beach
feels somehow wonderful... Hehe.",ui\00_message\pawn\talk\stage\feature0002\persona08.gmd,\pw_talk\pt_feature0002_persona08.arc,pt_feature0002_persona08.arc,0
0,,"難破船があったら乗り込んでみない？
ちょっとしたモノが見つかるかも――","If you find a shipwreck, why don't you go aboard?
You might find a little something--",ui\00_message\pawn\talk\stage\feature0002\persona08.gmd,\pw_talk\pt_feature0002_persona08.arc,pt_feature0002_persona08.arc,1
0,,"潮風が強いと少し髪がねとつくわ
日陰が少ないから肌も焼けちゃうし","When the sea breeze is strong, 
my hair gets a little sticky. 
And because there's not much shade, 
my skin gets burnt too.",ui\00_message\pawn\talk\stage\feature0002\persona08.gmd,\pw_talk\pt_feature0002_persona08.arc,pt_feature0002_persona08.arc,2
0,,"たまには海岸で貝殻拾いや
ただのお散歩もいいですね
冒険にも多少のゆとりがなくっちゃ","Sometimes it's nice to pick up seashells
on the beach and just go for a leisurely walk.
A little bit of flexibility during adventures
didn't hurt anyone!",ui\00_message\pawn\talk\stage\feature0002\persona08.gmd,\pw_talk\pt_feature0002_persona08.arc,pt_feature0002_persona08.arc,3
0,,"灯台があると、船にも人にも
旅する者にとってはよき標になりますね","A lighthouse is a good beacon
for both ships and travelers alike!",ui\00_message\pawn\talk\stage\feature0002\persona08.gmd,\pw_talk\pt_feature0002_persona08.arc,pt_feature0002_persona08.arc,4
0,,"森の空気は気もちいいですね
――エイプのねぐら付近を除けば、ですが","The forest air is pleasant.
... Except near the Ape den.",ui\00_message\pawn\talk\stage\feature0003\persona01.gmd,\pw_talk\pt_feature0003_persona01.arc,pt_feature0003_persona01.arc,0
0,,"ミスリウには洞窟も多いようです
森と洞窟となれば、魔物が多いのも
うなずけます","There seem to be many caves in Mysree.
With dense forests and numerous caves, 
it's no wonder there are so many demons.",ui\00_message\pawn\talk\stage\feature0003\persona01.gmd,\pw_talk\pt_feature0003_persona01.arc,pt_feature0003_persona01.arc,1
0,,"木材やキノコがあちこちにあります
伐採ナイフは多めに持っておくといいかも
しれません","There is wood and mushrooms scattered around.
It might be good to pack extra lumber knives.",ui\00_message\pawn\talk\stage\feature0003\persona01.gmd,\pw_talk\pt_feature0003_persona01.arc,pt_feature0003_persona01.arc,2
0,,"大きな樹は登れそうですね
上になにかあるかもしれません","Looks like you can climb the big tree.
There might be something up there.",ui\00_message\pawn\talk\stage\feature0003\persona01.gmd,\pw_talk\pt_feature0003_persona01.arc,pt_feature0003_persona01.arc,3
0,,"オオカミやフォレストゴブリンは
群れで襲ってきます
囲まれないよう目を光らせなければ","Wolves and forest goblins hunt in packs.
Keep an eye out to avoid being surrounded.",ui\00_message\pawn\talk\stage\feature0003\persona01.gmd,\pw_talk\pt_feature0003_persona01.arc,pt_feature0003_persona01.arc,4
0,,"鬱蒼と樹が茂ったところは
見通しが悪くて、少しだけ怖いです――","The place where the dense trees grow
is difficult to see through and a little scary.",ui\00_message\pawn\talk\stage\feature0003\persona02.gmd,\pw_talk\pt_feature0003_persona02.arc,pt_feature0003_persona02.arc,0
0,,"この辺り、洞窟がたくさんあるみたいです
きっと魔物もいっぱいいるはず――","There seem to be many caves around here.
There must be a lot of enemies too.",ui\00_message\pawn\talk\stage\feature0003\persona02.gmd,\pw_talk\pt_feature0003_persona02.arc,pt_feature0003_persona02.arc,1
0,,"キノコがあちこちに生えてます
木材も、これだけあれば困りませんね","Mushrooms are growing everywhere,
and with this much lumber, we won't run out.",ui\00_message\pawn\talk\stage\feature0003\persona02.gmd,\pw_talk\pt_feature0003_persona02.arc,pt_feature0003_persona02.arc,2
0,,"あの樹の上、登れそうですよ
――でも落ちたらかなりの高さです","It looks like you can climb up that tree!
But if you fall, that's a nasty height!",ui\00_message\pawn\talk\stage\feature0003\persona02.gmd,\pw_talk\pt_feature0003_persona02.arc,pt_feature0003_persona02.arc,3
0,,"ところどころ、気味悪い廃屋があります
できるだけ近づかないほうが――","The creepy abandoned buildings here and there...
It's better not to get too close if possible.",ui\00_message\pawn\talk\stage\feature0003\persona02.gmd,\pw_talk\pt_feature0003_persona02.arc,pt_feature0003_persona02.arc,4
0,,"ミスリウ森林は豊かですね！
キノコに木材、獣に木の実！
採取だけで生きていけそうです","The Mysree Forest is rich! 
Mushrooms, lumber, nuts and beasts! 
It seems possible to live solely by gathering.",ui\00_message\pawn\talk\stage\feature0003\persona03.gmd,\pw_talk\pt_feature0003_persona03.arc,pt_feature0003_persona03.arc,0
0,,"マスター、ポーン郷やリンウッドなど、
休める場所がたくさんありますね
探索し甲斐があるというもの！","Master, there are many places to rest, 
such as the Pawn Cathedral and Lynwood. 
It's worth exploring!",ui\00_message\pawn\talk\stage\feature0003\persona03.gmd,\pw_talk\pt_feature0003_persona03.arc,pt_feature0003_persona03.arc,1
0,,"ガラキノコはガラエキスの原料になります
たくさん収穫して、たっぷり絞り上げましょう！","Gala mushrooms are the source of Gala Extract.
Harvest lots of them and squeeze up plenty!",ui\00_message\pawn\talk\stage\feature0003\persona03.gmd,\pw_talk\pt_feature0003_persona03.arc,pt_feature0003_persona03.arc,2
0,,"太い樹木は登れますよ
ツタが絡んでいるくらいがよいようです！","You can climb thick trees.
It's best when they have entwined vines!",ui\00_message\pawn\talk\stage\feature0003\persona03.gmd,\pw_talk\pt_feature0003_persona03.arc,pt_feature0003_persona03.arc,3
